fund_name,report_date,financial_type,symbol,security_name,isin,price,quantity,realised_pl,market_value,equity_id,actual_eod_price,is_price_matched,price_break
Report-of-Gohen,2022-08-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.0,5158.935763798514,-93.08353,804794.0,US912810SG40,156.0,True,0.0
Magnum,2022-09-30,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5507.138451458834,7.8446846,859168.7,US912810SG40,156.01,True,0.0
Report-of-Gohen,2022-09-30,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5227.549609457034,-3.4306922,815550.0,US912810SG40,156.01,True,0.0
Magnum,2022-10-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.75,5831.687493183192,421.91376,908285.3,US912810SG40,171.325,False,-15.574997
Report-of-Gohen,2022-10-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.75,5299.258816573834,93.22197,825359.56,US912810SG40,171.325,False,-15.574997
Report-of-Gohen,2022-11-30,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.24,5294.615774386415,11.375453,827230.75,US912810SG40,156.24,True,0.0
Magnum,2022-11-30,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.24,5573.407627517735,632.78564,870789.2,US912810SG40,156.24,True,0.0
Report-of-Gohen,2022-12-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.24,5278.107179942259,0.0,824651.44,US912810SG40,156.24,True,0.0
Magnum,2022-12-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.24,5751.258236769826,0.0,898576.56,US912810SG40,156.24,True,0.0
Report-of-Gohen,2023-01-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.8,5014.485562412156,-579.9675,781256.9,US912810SG40,155.8,True,0.0
Magnum,2023-01-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.8,5607.958223582631,-315.26004,873719.9,US912810SG40,155.8,True,0.0
Report-of-Gohen,2023-02-28,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5226.001928727894,-222.09218,815308.56,US912810SG40,156.01,True,0.0
Magnum,2023-02-28,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5807.898558187689,-209.93735,906090.25,US912810SG40,156.01,True,0.0
Report-of-Gohen,2023-03-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.9,5185.246336193887,-22.415575,808379.9,US912810SG40,155.9,True,0.0
Magnum,2023-03-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.9,5821.492235327976,7.4765224,907570.6,US912810SG40,155.9,True,0.0
Magnum,2023-04-30,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.91,5520.165725384944,15.066325,860649.06,US912810SG40,155.91,True,0.0
Report-of-Gohen,2023-04-30,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.91,5203.302611367181,-0.90281373,811246.94,US912810SG40,155.91,True,0.0
Report-of-Gohen,2023-05-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.13,5263.146266227244,-65.82802,821735.0,US912810SG40,156.13,True,0.0
Magnum,2023-05-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.13,5756.922268911611,-260.4322,898828.25,US912810SG40,156.13,True,0.0
Report-of-Gohen,2023-06-30,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.93,5150.681466576436,-112.4648,803145.75,US912810SG40,155.93,True,0.0
Magnum,2023-06-30,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.93,5645.9072389326,-111.01503,880366.3,US912810SG40,155.93,True,0.0
Report-of-Gohen,2023-07-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.92,5288.425051469856,6.8871794,824571.25,US912810SG40,155.92,True,0.0
Magnum,2023-07-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.92,5747.293414270574,5.0693088,896118.0,US912810SG40,155.92,True,0.0
Magnum,2023-08-31,Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.7,5734.266140344466,-14.330001,892825.25,US912810SG40,155.7,True,0.0
Report-of-Gohen,2023-08-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.7,5107.862299736908,-198.61903,795294.2,US912810SG40,155.7,True,0.0
Fund Whitestone,2022-08-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.26,4470.857108033394,47.513657,582373.9,US912810SM18,130.26,True,0.0
Fund Whitestone,2022-09-30,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.26,4393.064194353613,0.0,572240.56,US912810SM18,130.26,True,0.0
Fund Whitestone,2022-10-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.04,4448.055736782424,60.490696,578425.2,US912810SM18,143.044,False,-13.004013
Fund Whitestone,2022-11-30,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.45,4362.215280308183,175.97293,569051.0,US912810SM18,130.45,True,0.0
Fund Whitestone,2022-12-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.45,4371.156994524249,0.0,570217.44,US912810SM18,130.45,True,0.0
Fund Whitestone,2023-01-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.09,4572.345564385752,362.13943,594816.44,US912810SM18,130.09,True,0.0
Fund Whitestone,2023-02-28,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.26,4553.567964532012,15.960959,593147.75,US912810SM18,130.26,True,0.0
Fund Whitestone,2023-03-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.17,4600.511964166362,21.1248,598848.6,US912810SM18,130.17,True,0.0
Fund Whitestone,2023-04-30,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.18,4515.565679113728,4.2473145,587836.3,US912810SM18,130.18,True,0.0
Fund Whitestone,2023-05-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.36,4494.105564995168,19.314102,585851.6,US912810SM18,130.36,True,0.0
Fund Whitestone,2023-06-30,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.2,4343.884766165245,-120.176636,565573.8,US912810SM18,130.2,True,0.0
Fund Whitestone,2023-07-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.19,4566.533450145309,11.132434,594517.0,US912810SM18,130.19,True,0.0
Fund Whitestone,2023-08-31,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.0,4583.969792866639,16.564526,595916.06,US912810SM18,130.0,True,0.0
mend-report Wallington,2022-08-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.97,5981.411875424311,44.891407,753478.44,US912810SV17,125.97,True,0.0
mend-report Wallington,2022-09-30,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.97,5836.063566851501,0.0,735168.94,US912810SV17,125.97,True,0.0
mend-report Wallington,2022-10-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.76,6058.572088617284,233.63394,761926.0,US912810SV17,138.336,False,-12.575996
mend-report Wallington,2022-11-30,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,126.15,6098.0494069950855,-76.980774,769268.94,US912810SV17,126.15,True,0.0
mend-report Wallington,2022-12-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,126.15,5967.654628110835,0.0,752819.6,US912810SV17,126.15,True,0.0
mend-report Wallington,2023-01-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.8,6135.732301810259,294.13593,771875.1,US912810SV17,125.8,True,0.0
mend-report Wallington,2023-02-28,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.97,5805.558366286837,280.64786,731326.2,US912810SV17,125.97,True,0.0
mend-report Wallington,2023-03-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.88,6047.805547241522,109.01123,761297.75,US912810SV17,125.88,True,0.0
mend-report Wallington,2023-04-30,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.89,5898.868391543455,7.446858,742608.56,US912810SV17,125.89,True,0.0
mend-report Wallington,2023-05-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,126.07,6158.461666936871,-233.63394,776397.25,US912810SV17,126.07,True,0.0
mend-report Wallington,2023-06-30,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.91,6134.536019435173,-19.140518,772399.44,US912810SV17,125.91,True,0.0
mend-report Wallington,2023-07-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.9,5980.813734236768,-7.6861143,752984.44,US912810SV17,125.9,True,0.0
mend-report Wallington,2023-08-31,Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.72,5918.008909544813,-56.52434,744012.06,US912810SV17,125.72,True,0.0
TT_monthly_Trustmind,2022-08-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.92,13735.188781373194,47.8011,1729535.0,US9128282L36,125.92,True,0.0
TT_monthly_Trustmind,2022-09-30,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.6,13428.894071548571,-490.07153,1686669.1,US9128282L36,125.6,True,0.0
TT_monthly_Trustmind,2022-10-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.63,14081.315538663795,-97.86322,1769035.6,US9128282L36,138.193,False,-12.562996
TT_monthly_Trustmind,2022-11-30,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.9,14145.870925936251,-87.14977,1780965.1,US9128282L36,125.9,True,0.0
TT_monthly_Trustmind,2022-12-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.83,13754.418045667117,-137.00851,1730718.4,US9128282L36,125.83,True,0.0
TT_monthly_Trustmind,2023-01-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.58,13547.01669506838,-259.25168,1701234.4,US9128282L36,125.58,True,0.0
TT_monthly_Trustmind,2023-02-28,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.64,13375.326835301215,51.506958,1680476.1,US9128282L36,125.64,True,0.0
TT_monthly_Trustmind,2023-03-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.49,14097.797765201443,541.8532,1769132.6,US9128282L36,125.49,True,0.0
TT_monthly_Trustmind,2023-04-30,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.77,13511.30520423681,821.0896,1699316.9,US9128282L36,125.77,True,0.0
TT_monthly_Trustmind,2023-05-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.86,13338.241825591507,77.87852,1678751.1,US9128282L36,125.86,True,0.0
TT_monthly_Trustmind,2023-06-30,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.46,13431.641109304846,186.79857,1685133.8,US9128282L36,125.46,True,0.0
TT_monthly_Trustmind,2023-07-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.53,13854.68492377114,-148.06534,1739178.6,US9128282L36,125.53,True,0.0
TT_monthly_Trustmind,2023-08-31,Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.74,13753.04452678898,106.72242,1729307.9,US9128282L36,125.74,True,0.0
Magnum,2022-08-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.86,11410.13681172099,11.653795,1436079.9,US9128283R96,125.86,True,0.0
Magnum,2022-09-30,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.54,11365.637278155278,-71.19926,1426842.1,US9128283R96,125.54,True,0.0
Magnum,2022-10-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.57,11157.972788181956,31.149673,1401106.6,US9128283R96,138.127,False,-12.556999
Magnum,2022-11-30,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.84,11186.49813021126,-38.509212,1407708.9,US9128283R96,125.84,True,0.0
Magnum,2022-12-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.77,11438.66215375029,88.25741,1438640.5,US9128283R96,125.77,True,0.0
Magnum,2023-01-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.52,11529.94324824406,114.10137,1447238.5,US9128283R96,125.52,True,0.0
Magnum,2023-02-28,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.58,11095.217035717493,130.41786,1393337.4,US9128283R96,125.58,True,0.0
Magnum,2023-03-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.43,11322.278758270735,170.2963,1420153.4,US9128283R96,125.43,True,0.0
Magnum,2023-04-30,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.71,11075.819803137563,345.04254,1392341.2,US9128283R96,125.71,True,0.0
Magnum,2023-05-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.8,11661.15982157885,-263.403,1466973.9,US9128283R96,125.8,True,0.0
Magnum,2023-06-30,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.4,11561.89163131688,-198.53638,1449861.2,US9128283R96,125.4,True,0.0
Magnum,2023-07-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.47,11284.62530679206,97.04321,1415881.9,US9128283R96,125.47,True,0.0
Magnum,2023-08-31,Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.68,11540.21237137461,-268.36642,1450373.9,US9128283R96,125.68,True,0.0
TT_monthly_Trustmind,2022-08-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,127.07,12918.636868154465,-66.00542,1641571.1,US9128285W63,127.07,True,0.0
TT_monthly_Trustmind,2022-09-30,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.75,12811.412182148782,-171.5595,1623846.5,US9128285W63,126.75,True,0.0
TT_monthly_Trustmind,2022-10-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.78,12980.646325121605,-25.385122,1645686.4,US9128285W63,139.458,False,-12.677994
TT_monthly_Trustmind,2022-11-30,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,127.06,13007.775462544729,-37.980793,1652768.0,US9128285W63,127.06,True,0.0
TT_monthly_Trustmind,2022-12-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.98,12741.651543060749,-106.44957,1617934.9,US9128285W63,126.98,True,0.0
TT_monthly_Trustmind,2023-01-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.73,12957.392778758927,269.67654,1642090.4,US9128285W63,126.73,True,0.0
TT_monthly_Trustmind,2023-02-28,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.79,12817.87150058286,41.856384,1625177.9,US9128285W63,126.79,True,0.0
TT_monthly_Trustmind,2023-03-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.64,13124.04319435812,229.62877,1662028.9,US9128285W63,126.64,True,0.0
TT_monthly_Trustmind,2023-04-30,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.93,13037.488327341487,125.504555,1654848.4,US9128285W63,126.93,True,0.0
TT_monthly_Trustmind,2023-05-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,127.01,12928.971777648989,43.40662,1642108.8,US9128285W63,127.01,True,0.0
TT_monthly_Trustmind,2023-06-30,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.6,12687.3932682145,-495.23593,1606224.0,US9128285W63,126.6,True,0.0
TT_monthly_Trustmind,2023-07-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.68,12651.221084983668,14.468873,1602656.6,US9128285W63,126.68,True,0.0
TT_monthly_Trustmind,2023-08-31,Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.89,13289.401746270498,-670.0897,1686292.2,US9128285W63,126.89,True,0.0
rpt-Catalysm,2022-08-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.49,11738.39014183163,17.455378,1426097.0,US9128287D64,121.49,True,0.0
rpt-Catalysm,2022-09-30,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.21,11719.6087176047,-26.293993,1420533.8,US9128287D64,121.21,True,0.0
rpt-Catalysm,2022-10-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.2,11795.908253526604,3.8149767,1429664.1,US9128287D64,133.32,False,-12.12001
rpt-Catalysm,2022-11-30,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.5,11997.80856396611,-302.85046,1457733.8,US9128287D64,121.5,True,0.0
rpt-Catalysm,2022-12-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.42,11447.278066314206,-220.2122,1389928.5,US9128287D64,121.42,True,0.0
rpt-Catalysm,2023-01-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.18,12049.457480590168,722.6153,1460153.2,US9128287D64,121.18,True,0.0
rpt-Catalysm,2023-02-28,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.22,12050.631319604352,-0.23476781,1460777.5,US9128287D64,121.22,True,0.0
rpt-Catalysm,2023-03-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.1,11868.686272405965,-109.16703,1437297.9,US9128287D64,121.1,True,0.0
rpt-Catalysm,2023-04-30,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.35,11594.007943087105,343.3479,1406932.9,US9128287D64,121.35,True,0.0
rpt-Catalysm,2023-05-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.42,11567.009645760889,9.449404,1404466.2,US9128287D64,121.42,True,0.0
rpt-Catalysm,2023-06-30,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.1,11491.883948853168,-120.20112,1391667.1,US9128287D64,121.1,True,0.0
rpt-Catalysm,2023-07-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.17,11664.438283938092,-60.394016,1413380.0,US9128287D64,121.17,True,0.0
rpt-Catalysm,2023-08-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.25,11752.47621000183,-35.21517,1424987.8,US9128287D64,121.25,True,0.0
Report-of-Gohen,2022-08-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.48,1761.4926021478498,-4.4841156,222793.58,US912828B253,126.48,True,0.0
Virtous,2022-08-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.48,1765.2538695812284,1.0581412,223269.31,US912828B253,126.48,True,0.0
Magnum,2022-08-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.48,1862.353951989414,-7.28046,235550.53,US912828B253,126.48,True,0.0
Magnum,2022-09-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1855.0907715766557,-9.805293,234131.0,US912828B253,126.21,True,0.0
Virtous,2022-09-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1794.3805584293186,39.32103,226468.77,US912828B253,126.21,True,0.0
Report-of-Gohen,2022-09-30,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1736.127108676921,-34.243416,219116.61,US912828B253,126.21,True,0.0
Virtous,2022-10-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.37,1810.6208940294664,-12.992269,228808.16,US912828B253,139.007,False,-12.637001
Report-of-Gohen,2022-10-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.37,1752.3328406166809,-12.964585,221442.3,US912828B253,139.007,False,-12.637001
Magnum,2022-10-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.37,1881.349962299706,-21.007353,237746.19,US912828B253,139.007,False,-12.637001
Report-of-Gohen,2022-11-30,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1807.8198575843385,-22.194807,228598.83,US912828B253,126.45,True,0.0
Virtous,2022-11-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1724.2999798069438,34.528366,218037.73,US912828B253,126.45,True,0.0
Magnum,2022-11-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1814.491455423286,26.743402,229442.44,US912828B253,126.45,True,0.0
Report-of-Gohen,2022-12-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.4,1780.869020771476,-6.737709,225101.84,US912828B253,126.4,True,0.0
Virtous,2022-12-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.4,1815.2105540903767,22.727644,229442.61,US912828B253,126.4,True,0.0
Magnum,2022-12-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.4,1809.4630997529148,-1.2570889,228716.14,US912828B253,126.4,True,0.0
Magnum,2023-01-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.27,1859.746656456629,32.68431,234830.2,US912828B253,126.27,True,0.0
Report-of-Gohen,2023-01-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.27,1763.077945489783,-11.5641985,222623.86,US912828B253,126.27,True,0.0
Virtous,2023-01-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.27,1755.0153971376571,-39.12685,221605.8,US912828B253,126.27,True,0.0
Magnum,2023-02-28,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.34,1903.884445118778,-15.448226,240536.77,US912828B253,126.34,True,0.0
Virtous,2023-02-28,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.34,1728.8896398678553,9.144015,218427.92,US912828B253,126.34,True,0.0
Report-of-Gohen,2023-02-28,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.34,1747.5768105908817,5.4253974,220788.86,US912828B253,126.34,True,0.0
Report-of-Gohen,2023-03-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.15,1789.8526330424302,40.162033,225789.9,US912828B253,126.15,True,0.0
Virtous,2023-03-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.15,1785.907339855329,54.166817,225292.2,US912828B253,126.15,True,0.0
Magnum,2023-03-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.15,1875.39042965334,-27.069315,236580.5,US912828B253,126.15,True,0.0
Virtous,2023-04-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1804.2659800989736,-27.53796,228149.44,US912828B253,126.45,True,0.0
Report-of-Gohen,2023-04-30,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1761.316452887635,42.80427,222718.47,US912828B253,126.45,True,0.0
Magnum,2023-04-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1892.7103214068416,-25.979837,239333.22,US912828B253,126.45,True,0.0
Magnum,2023-05-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.52,1854.7183007862573,13.297207,234658.95,US912828B253,126.52,True,0.0
Virtous,2023-05-31,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.52,1735.9506553461802,23.910364,219632.48,US912828B253,126.52,True,0.0
Report-of-Gohen,2023-05-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.52,1756.7365721220506,1.6029583,222262.31,US912828B253,126.52,True,0.0
Report-of-Gohen,2023-06-30,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.0,1747.2245120704522,-24.731356,220150.28,US912828B253,126.0,True,0.0
Magnum,2023-06-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.0,1848.5725327446928,-15.978997,232920.14,US912828B253,126.0,True,0.0
Virtous,2023-06-30,Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.0,1717.7685404894933,-47.2735,216438.84,US912828B253,126.0,True,0.0
